Trials = 100000   SKIP
Wishes Available,         X,        C0,        C1,        C2,        C3,        C4,        C5,        C6   SKIP
             816,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.7020,    7.3490,   91.9490
             817,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.6880,    7.1800,   92.1320
             818,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.6510,    7.1510,   92.1980
             819,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.6560,    6.8840,   92.4600
             820,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.6580,    6.8790,   92.4630
             821,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.6260,    6.7180,   92.6560
             822,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.6360,    6.5520,   92.8120
             823,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.5760,    6.4430,   92.9810
             824,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.5820,    6.4610,   92.9570
             825,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.5210,    6.4310,   93.0480
             826,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4980,    6.2190,   93.2830
             827,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.5390,    6.1440,   93.3170
             828,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.5150,    6.0730,   93.4120
             829,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.5180,    5.9750,   93.5070
             830,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4950,    5.8740,   93.6310
             831,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4610,    5.7740,   93.7650
             832,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4810,    5.6690,   93.8500
             833,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4570,    5.6750,   93.8680
             834,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4270,    5.5160,   94.0570
             835,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4110,    5.3680,   94.2210
             836,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4260,    5.2760,   94.2980
             837,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3940,    5.1360,   94.4700
             838,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3890,    5.1090,   94.5020
             839,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3820,    5.0020,   94.6160
             840,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3240,    4.9580,   94.7180
             841,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3260,    4.9130,   94.7610
             842,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3510,    4.7840,   94.8650
             843,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3380,    4.8050,   94.8570
             844,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2730,    4.7940,   94.9330
             845,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2700,    4.4750,   95.2550
             846,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3160,    4.4950,   95.1890
             847,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3030,    4.2680,   95.4290
             848,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3010,    4.3340,   95.3650
             849,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2820,    4.3270,   95.3910
             850,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2620,    4.1100,   95.6280
             851,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2270,    4.1080,   95.6650
             852,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2200,    3.9610,   95.8190
             853,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2140,    3.9250,   95.8610
             854,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1960,    3.7800,   96.0240
             855,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2140,    3.7360,   96.0500
             856,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2160,    3.7300,   96.0540
             857,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1880,    3.6040,   96.2080
             858,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1660,    3.5490,   96.2850
             859,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1710,    3.5370,   96.2920
             860,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1480,    3.4340,   96.4180
             861,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1360,    3.3610,   96.5030
             862,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1190,    3.3340,   96.5470
             863,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1280,    3.2700,   96.6020
             864,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1530,    3.2410,   96.6060
             865,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1040,    2.9870,   96.9090
             866,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1340,    3.0590,   96.8070
             867,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0990,    2.9760,   96.9250
             868,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1240,    2.8450,   97.0310
             869,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0980,    2.9330,   96.9690
             870,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1280,    2.8410,   97.0310
             871,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1000,    2.7550,   97.1450
             872,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0920,    2.6650,   97.2430
             873,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0870,    2.6300,   97.2830
             874,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0750,    2.5830,   97.3420
             875,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0850,    2.5330,   97.3820
             876,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0770,    2.4610,   97.4620
             877,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0800,    2.3880,   97.5320
             878,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0920,    2.3500,   97.5580
             879,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0770,    2.3570,   97.5660
             880,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0720,    2.3260,   97.6020
             881,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0760,    2.2710,   97.6530
             882,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0770,    2.1710,   97.7520
             883,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0790,    2.0830,   97.8380
             884,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0650,    2.1060,   97.8290
             885,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0390,    2.0150,   97.9460
             886,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0620,    2.0040,   97.9340
             887,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0690,    2.0160,   97.9150
             888,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0560,    1.8930,   98.0510
             889,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0570,    1.8980,   98.0450
             890,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0480,    1.8430,   98.1090
             891,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0550,    1.8820,   98.0630
             892,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0430,    1.8530,   98.1040
             893,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0540,    1.7590,   98.1870
             894,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0510,    1.6640,   98.2850
             895,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0480,    1.6940,   98.2580
             896,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0460,    1.6260,   98.3280
             897,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0290,    1.5910,   98.3800
             898,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0360,    1.5600,   98.4040
             899,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0350,    1.5270,   98.4380
             900,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0420,    1.5090,   98.4490
             901,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0350,    1.5290,   98.4360
             902,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0360,    1.4570,   98.5070
             903,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0280,    1.4600,   98.5120
             904,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0240,    1.3770,   98.5990
             905,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0290,    1.2840,   98.6870
             906,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0390,    1.2790,   98.6820
             907,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0250,    1.2510,   98.7240
             908,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0280,    1.2580,   98.7140
             909,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0160,    1.2060,   98.7780
             910,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0220,    1.2490,   98.7290
             911,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0260,    1.1630,   98.8110
             912,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0320,    1.0890,   98.8790
             913,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0180,    1.0850,   98.8970
             914,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0220,    1.0540,   98.9240
             915,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0170,    1.0430,   98.9400
             916,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0190,    1.0540,   98.9270
             917,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0220,    1.0340,   98.9440
             918,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0140,    1.0690,   98.9170
             919,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0210,    0.9560,   99.0230
             920,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0210,    0.9430,   99.0360
             921,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0090,    0.9300,   99.0610
             922,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0150,    0.8830,   99.1020
             923,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0060,    0.8660,   99.1280
             924,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0090,    0.8350,   99.1560
             925,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0120,    0.8140,   99.1740
             926,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0130,    0.8010,   99.1860
             927,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0060,    0.7400,   99.2540
             928,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0140,    0.7250,   99.2610
             929,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0030,    0.7690,   99.2280
             930,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0050,    0.7070,   99.2880
             931,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0060,    0.6920,   99.3020
             932,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0050,    0.6980,   99.2970
             933,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0080,    0.6740,   99.3180
             934,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0020,    0.6210,   99.3770
             935,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0060,    0.6570,   99.3370
             936,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0030,    0.5820,   99.4150
             937,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0030,    0.5760,   99.4210
             938,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0050,    0.5440,   99.4510
             939,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    0.5680,   99.4310
             940,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.5740,   99.4260
             941,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    0.4960,   99.5030
             942,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    0.4690,   99.5300
             943,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4900,   99.5100
             944,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    0.4640,   99.5350
             945,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0020,    0.4840,   99.5140
             946,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4490,   99.5510
             947,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4340,   99.5660
             948,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4110,   99.5890
             949,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4470,   99.5530
             950,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4150,   99.5850
             951,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.4180,   99.5820
             952,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3630,   99.6370
             953,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3540,   99.6460
             954,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3800,   99.6200
             955,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3590,   99.6410
             956,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3120,   99.6880
             957,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3160,   99.6840
             958,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3140,   99.6860
             959,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3580,   99.6420
             960,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3030,   99.6970
             961,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.3080,   99.6920
             962,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2830,   99.7170
             963,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2960,   99.7040
             964,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2630,   99.7370
             965,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2870,   99.7130
             966,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2530,   99.7470
             967,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2350,   99.7650
             968,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2650,   99.7350
             969,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2490,   99.7510
             970,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2640,   99.7360
             971,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2330,   99.7670
             972,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2160,   99.7840
             973,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2190,   99.7810
             974,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1900,   99.8100
             975,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2350,   99.7650
             976,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2000,   99.8000
             977,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1770,   99.8230
             978,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.2030,   99.7970
             979,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1690,   99.8310
             980,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1630,   99.8370
             981,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1500,   99.8500
             982,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1620,   99.8380
             983,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1550,   99.8450
             984,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1570,   99.8430
             985,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1440,   99.8560
             986,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1250,   99.8750
             987,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1390,   99.8610
             988,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1180,   99.8820
             989,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1310,   99.8690
             990,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1210,   99.8790
             991,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1100,   99.8900
             992,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1200,   99.8800
             993,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1300,   99.8700
             994,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1120,   99.8880
             995,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1000,   99.9000
             996,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0810,   99.9190
             997,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0960,   99.9040
             998,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.1010,   99.8990
             999,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0840,   99.9160
